timestamp, name, memory.total [MiB], memory.used [MiB], utilization.gpu [%], utilization.memory [%], clocks.current.sm [MHz], clocks.current.memory [MHz]
2017/12/19 06:58:50.518, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:58:50.618, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:58:50.718, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:58:50.819, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:58:50.919, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:58:51.019, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:58:51.120, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:58:51.220, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:58:51.320, Tesla M60, 7613 MiB, 1109 MiB, 99 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:58:51.421, Tesla M60, 7613 MiB, 1109 MiB, 99 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:58:51.521, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:58:51.622, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:58:51.722, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:58:51.822, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:58:51.923, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:58:52.023, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:58:52.123, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:58:52.224, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:58:52.324, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:58:52.424, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:58:52.525, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:58:52.625, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:58:52.726, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:58:52.826, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:58:52.926, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:58:53.027, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:58:53.127, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:58:53.227, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:58:53.328, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:58:53.428, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:58:53.528, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:58:53.629, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:58:53.729, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:58:53.830, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:58:53.930, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:58:54.030, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:58:54.131, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:58:54.231, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:58:54.331, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:58:54.432, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:58:54.532, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:58:54.632, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:58:54.733, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:58:54.833, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:58:54.934, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:58:55.034, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:58:55.134, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:58:55.235, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:58:55.335, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:58:55.435, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:58:55.536, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:58:55.636, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:58:55.736, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:58:55.837, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:58:55.937, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:58:56.038, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:58:56.138, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:58:56.238, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:58:56.339, Tesla M60, 7613 MiB, 1109 MiB, 99 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:58:56.439, Tesla M60, 7613 MiB, 1109 MiB, 99 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:58:56.539, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:58:56.640, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:58:56.740, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:58:56.840, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:58:56.941, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:58:57.041, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:58:57.142, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:58:57.242, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:58:57.342, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:58:57.443, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:58:57.543, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:58:57.643, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:58:57.744, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:58:57.844, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:58:57.944, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:58:58.045, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:58:58.145, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:58:58.246, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:58:58.346, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:58:58.446, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:58:58.547, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:58:58.647, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:58:58.747, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:58:58.848, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:58:58.948, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:58:59.048, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:58:59.149, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:58:59.249, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:58:59.350, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:58:59.450, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:58:59.550, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:58:59.651, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:58:59.751, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:58:59.851, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:58:59.952, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:00.052, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:00.152, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:00.253, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:00.353, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:00.454, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:00.554, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:00.654, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:00.755, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:00.855, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:00.955, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:01.056, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:01.156, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:01.256, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:01.357, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:01.457, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:01.558, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:01.658, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:01.758, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:01.859, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:01.959, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:02.059, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:02.160, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:02.260, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:02.361, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:02.461, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:02.561, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:02.662, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:02.762, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:02.862, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:02.963, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:03.063, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:03.164, Tesla M60, 7613 MiB, 1109 MiB, 99 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:03.264, Tesla M60, 7613 MiB, 1109 MiB, 99 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:03.364, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:03.465, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:03.565, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:03.665, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:03.766, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:03.866, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:03.967, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:04.067, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:04.167, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:04.268, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:04.368, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:04.468, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:04.569, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:04.669, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:04.769, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:04.870, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:04.970, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:05.071, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:05.171, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:05.271, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:05.372, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:05.472, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:05.572, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:05.673, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:05.773, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:05.874, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:05.974, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:06.074, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:06.175, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:06.275, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:06.375, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:06.476, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:06.576, Tesla M60, 7613 MiB, 1109 MiB, 99 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:06.677, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:06.777, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:06.877, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:06.978, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:07.078, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:07.178, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:07.279, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:07.379, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:07.479, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:07.580, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:07.680, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:07.781, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:07.881, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:07.981, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:08.082, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:08.182, Tesla M60, 7613 MiB, 1109 MiB, 99 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:08.282, Tesla M60, 7613 MiB, 1109 MiB, 99 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:08.383, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:08.483, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:08.583, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:08.684, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:08.784, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:08.885, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:08.985, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:09.085, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:09.186, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:09.286, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:09.386, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:09.487, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:09.587, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:09.687, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:09.788, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:09.888, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:09.989, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:10.089, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:10.189, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:10.290, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:10.390, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:10.490, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:10.591, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:10.691, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:10.791, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:10.892, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:10.992, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:11.093, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:11.193, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:11.293, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:11.394, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:11.494, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:11.594, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:11.695, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:11.795, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:11.895, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:11.996, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:12.096, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
2017/12/19 06:59:12.197, Tesla M60, 7613 MiB, 1109 MiB, 100 %, 100 %, 1177 MHz, 2505 MHz
