timestamp, name, memory.total [MiB], memory.used [MiB], utilization.gpu [%], utilization.memory [%], clocks.current.sm [MHz], clocks.current.memory [MHz]
2017/12/19 06:47:17.762, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 88 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:17.863, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 88 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:17.963, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 88 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:18.063, Tesla M60, 7613 MiB, 7356 MiB, 99 %, 92 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:18.164, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 83 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:18.264, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 83 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:18.364, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 89 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:18.465, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 89 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:18.565, Tesla M60, 7613 MiB, 7356 MiB, 99 %, 93 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:18.665, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 84 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:18.765, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 84 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:18.866, Tesla M60, 7613 MiB, 7356 MiB, 99 %, 89 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:18.966, Tesla M60, 7613 MiB, 7356 MiB, 99 %, 89 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:19.066, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 89 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:19.166, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 87 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:19.267, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 87 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:19.367, Tesla M60, 7613 MiB, 7356 MiB, 99 %, 92 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:19.467, Tesla M60, 7613 MiB, 7356 MiB, 99 %, 92 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:19.568, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 84 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:19.668, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 90 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:19.768, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 90 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:19.869, Tesla M60, 7613 MiB, 7356 MiB, 99 %, 91 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:19.969, Tesla M60, 7613 MiB, 7356 MiB, 99 %, 91 %, 1177 MHz, 2505 MHz
