timestamp, name, memory.total [MiB], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
2018/01/12 03:59:09.958, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 60 %
2018/01/12 03:59:10.058, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 59 %
2018/01/12 03:59:10.158, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 68 %
2018/01/12 03:59:10.260, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 68 %
2018/01/12 03:59:10.360, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 81 %
2018/01/12 03:59:10.461, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 34 %
2018/01/12 03:59:10.561, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 33 %
2018/01/12 03:59:10.661, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 30 %
2018/01/12 03:59:10.762, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 29 %
2018/01/12 03:59:10.862, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 74 %
2018/01/12 03:59:10.962, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 79 %
2018/01/12 03:59:11.063, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 79 %
2018/01/12 03:59:11.163, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 58 %
2018/01/12 03:59:11.263, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 58 %
2018/01/12 03:59:11.364, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 26 %
2018/01/12 03:59:11.464, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 62 %
2018/01/12 03:59:11.564, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 62 %
2018/01/12 03:59:11.665, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 66 %
2018/01/12 03:59:11.765, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 66 %
2018/01/12 03:59:11.865, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 81 %
2018/01/12 03:59:11.966, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 27 %
2018/01/12 03:59:12.066, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 26 %
2018/01/12 03:59:12.167, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 44 %
2018/01/12 03:59:12.267, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 44 %
2018/01/12 03:59:12.367, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 65 %
2018/01/12 03:59:12.468, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 82 %
2018/01/12 03:59:12.568, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 82 %
2018/01/12 03:59:12.668, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 48 %
2018/01/12 03:59:12.769, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 47 %
2018/01/12 03:59:12.869, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 25 %
2018/01/12 03:59:12.969, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 71 %
2018/01/12 03:59:13.070, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 71 %
2018/01/12 03:59:13.170, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 65 %
2018/01/12 03:59:13.270, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 65 %
2018/01/12 03:59:13.371, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 74 %
2018/01/12 03:59:13.471, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 25 %
2018/01/12 03:59:13.571, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 24 %
2018/01/12 03:59:13.672, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 49 %
2018/01/12 03:59:13.772, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 49 %
2018/01/12 03:59:13.872, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 70 %
2018/01/12 03:59:13.973, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 84 %
2018/01/12 03:59:14.073, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 83 %
2018/01/12 03:59:14.173, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 40 %
2018/01/12 03:59:14.274, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 37 %
2018/01/12 03:59:14.374, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 29 %
2018/01/12 03:59:14.474, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 76 %
2018/01/12 03:59:14.575, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 71 %
2018/01/12 03:59:14.675, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 75 %
2018/01/12 03:59:14.775, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 75 %
2018/01/12 03:59:14.876, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 64 %
2018/01/12 03:59:14.976, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 23 %
2018/01/12 03:59:15.076, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 22 %
2018/01/12 03:59:15.177, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 64 %
2018/01/12 03:59:15.277, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 64 %
2018/01/12 03:59:15.377, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 64 %
2018/01/12 03:59:15.478, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 83 %
2018/01/12 03:59:15.578, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 79 %
2018/01/12 03:59:15.678, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 30 %
2018/01/12 03:59:15.780, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 29 %
2018/01/12 03:59:15.880, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 37 %
2018/01/12 03:59:15.981, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 67 %
2018/01/12 03:59:16.081, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 67 %
2018/01/12 03:59:16.181, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 85 %
2018/01/12 03:59:16.282, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 83 %
2018/01/12 03:59:16.382, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 51 %
2018/01/12 03:59:16.482, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 26 %
2018/01/12 03:59:16.583, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 25 %
2018/01/12 03:59:16.683, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 66 %
2018/01/12 03:59:16.783, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 66 %
2018/01/12 03:59:16.884, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 60 %
2018/01/12 03:59:16.984, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 83 %
2018/01/12 03:59:17.084, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 81 %
2018/01/12 03:59:17.185, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 25 %
2018/01/12 03:59:17.285, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 25 %
2018/01/12 03:59:17.385, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 47 %
2018/01/12 03:59:17.486, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 69 %
2018/01/12 03:59:17.586, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 66 %
2018/01/12 03:59:17.686, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 85 %
2018/01/12 03:59:17.787, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 83 %
2018/01/12 03:59:17.887, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 43 %
2018/01/12 03:59:17.987, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 28 %
2018/01/12 03:59:18.088, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 28 %
2018/01/12 03:59:18.188, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 70 %
2018/01/12 03:59:18.288, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 70 %
2018/01/12 03:59:18.389, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 72 %
2018/01/12 03:59:18.489, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 68 %
2018/01/12 03:59:18.589, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 68 %
2018/01/12 03:59:18.690, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 23 %
2018/01/12 03:59:18.790, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 23 %
2018/01/12 03:59:18.890, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 57 %
2018/01/12 03:59:18.991, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 69 %
2018/01/12 03:59:19.091, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 68 %
2018/01/12 03:59:19.191, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 81 %
2018/01/12 03:59:19.292, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 79 %
2018/01/12 03:59:19.392, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 34 %
2018/01/12 03:59:19.492, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 31 %
2018/01/12 03:59:19.593, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 31 %
2018/01/12 03:59:19.693, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 75 %
2018/01/12 03:59:19.793, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 72 %
2018/01/12 03:59:19.894, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 79 %
2018/01/12 03:59:19.994, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 58 %
2018/01/12 03:59:20.094, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 58 %
2018/01/12 03:59:20.195, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 26 %
2018/01/12 03:59:20.295, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 26 %
2018/01/12 03:59:20.396, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 62 %
2018/01/12 03:59:20.496, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 66 %
2018/01/12 03:59:20.596, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 66 %
2018/01/12 03:59:20.697, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 81 %
2018/01/12 03:59:20.797, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 79 %
2018/01/12 03:59:20.897, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 25 %
2018/01/12 03:59:20.998, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 48 %
2018/01/12 03:59:21.098, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 48 %
2018/01/12 03:59:21.198, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 64 %
2018/01/12 03:59:21.299, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 64 %
2018/01/12 03:59:21.399, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 83 %
2018/01/12 03:59:21.499, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 48 %
2018/01/12 03:59:21.600, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 47 %
2018/01/12 03:59:21.700, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 25 %
2018/01/12 03:59:21.800, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 25 %
2018/01/12 03:59:21.901, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 71 %
2018/01/12 03:59:22.001, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 64 %
2018/01/12 03:59:22.101, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 64 %
2018/01/12 03:59:22.202, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 75 %
2018/01/12 03:59:22.302, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 75 %
2018/01/12 03:59:22.402, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 23 %
2018/01/12 03:59:22.503, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 51 %
2018/01/12 03:59:22.603, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 51 %
2018/01/12 03:59:22.703, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 68 %
2018/01/12 03:59:22.804, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 68 %
2018/01/12 03:59:22.904, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 84 %
2018/01/12 03:59:23.004, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 38 %
2018/01/12 03:59:23.105, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 37 %
2018/01/12 03:59:23.205, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 27 %
2018/01/12 03:59:23.305, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 27 %
2018/01/12 03:59:23.406, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 73 %
2018/01/12 03:59:23.506, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 75 %
2018/01/12 03:59:23.606, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 73 %
2018/01/12 03:59:23.707, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 64 %
2018/01/12 03:59:23.807, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 24 %
2018/01/12 03:59:23.909, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 22 %
2018/01/12 03:59:24.009, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 66 %
2018/01/12 03:59:24.110, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 66 %
2018/01/12 03:59:24.210, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 62 %
2018/01/12 03:59:24.310, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 83 %
2018/01/12 03:59:24.411, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 81 %
2018/01/12 03:59:24.511, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 30 %
2018/01/12 03:59:24.611, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 28 %
2018/01/12 03:59:24.712, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 39 %
2018/01/12 03:59:24.812, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 67 %
2018/01/12 03:59:24.912, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 67 %
2018/01/12 03:59:25.013, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 84 %
2018/01/12 03:59:25.113, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 84 %
2018/01/12 03:59:25.213, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 50 %
2018/01/12 03:59:25.314, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 25 %
2018/01/12 03:59:25.414, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 25 %
2018/01/12 03:59:25.514, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 69 %
2018/01/12 03:59:25.615, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 69 %
2018/01/12 03:59:25.715, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 61 %
2018/01/12 03:59:25.815, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 82 %
2018/01/12 03:59:25.916, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 79 %
2018/01/12 03:59:26.016, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 27 %
2018/01/12 03:59:26.116, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 25 %
2018/01/12 03:59:26.217, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 48 %
2018/01/12 03:59:26.317, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 68 %
2018/01/12 03:59:26.417, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 66 %
2018/01/12 03:59:26.518, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 84 %
2018/01/12 03:59:26.618, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 83 %
2018/01/12 03:59:26.718, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 44 %
2018/01/12 03:59:26.819, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 28 %
2018/01/12 03:59:26.919, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 28 %
2018/01/12 03:59:27.019, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 68 %
2018/01/12 03:59:27.120, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 67 %
2018/01/12 03:59:27.221, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 75 %
2018/01/12 03:59:27.321, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 46 %
2018/01/12 03:59:27.421, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 46 %
2018/01/12 03:59:27.522, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 43 %
2018/01/12 03:59:27.622, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 42 %
2018/01/12 03:59:27.722, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 41 %
2018/01/12 03:59:27.823, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 41 %
2018/01/12 03:59:27.923, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 39 %
2018/01/12 03:59:28.023, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 33 %
2018/01/12 03:59:28.124, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 31 %
2018/01/12 03:59:28.224, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 35 %
2018/01/12 03:59:28.324, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 43 %
2018/01/12 03:59:28.425, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 43 %
2018/01/12 03:59:28.525, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 41 %
2018/01/12 03:59:28.625, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 41 %
2018/01/12 03:59:28.726, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 44 %
2018/01/12 03:59:28.826, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 39 %
2018/01/12 03:59:28.926, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 39 %
2018/01/12 03:59:29.027, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 32 %
2018/01/12 03:59:29.127, Tesla M60, 7613 MiB, 4796 MiB, 100 %, 30 %
2018/01/12 03:59:29.227, Tesla M60, 7613 MiB, 4796 MiB, 89 %, 29 %
2018/01/12 03:59:29.328, Tesla M60, 7613 MiB, 4796 MiB, 3 %, 0 %
2018/01/12 03:59:29.428, Tesla M60, 7613 MiB, 4796 MiB, 3 %, 0 %
2018/01/12 03:59:29.528, Tesla M60, 7613 MiB, 4796 MiB, 0 %, 0 %
2018/01/12 03:59:29.629, Tesla M60, 7613 MiB, 4796 MiB, 0 %, 0 %
2018/01/12 03:59:29.729, Tesla M60, 7613 MiB, 4796 MiB, 0 %, 0 %
2018/01/12 03:59:29.829, Tesla M60, 7613 MiB, 4796 MiB, 0 %, 0 %
2018/01/12 03:59:29.930, Tesla M60, 7613 MiB, 4796 MiB, 0 %, 0 %
2018/01/12 03:59:30.030, Tesla M60, 7613 MiB, 4796 MiB, 0 %, 0 %
2018/01/12 03:59:30.130, Tesla M60, 7613 MiB, 4796 MiB, 0 %, 0 %
2018/01/12 03:59:30.231, Tesla M60, 7613 MiB, 4796 MiB, 0 %, 0 %
2018/01/12 03:59:30.331, Tesla M60, 7613 MiB, 4796 MiB, 0 %, 0 %
2018/01/12 03:59:30.431, Tesla M60, 7613 MiB, 4796 MiB, 0 %, 0 %
2018/01/12 03:59:30.532, Tesla M60, 7613 MiB, 4796 MiB, 0 %, 0 %
2018/01/12 03:59:30.632, Tesla M60, 7613 MiB, 4796 MiB, 0 %, 0 %
2018/01/12 03:59:30.732, Tesla M60, 7613 MiB, 4796 MiB, 0 %, 0 %
2018/01/12 03:59:30.833, Tesla M60, 7613 MiB, 4796 MiB, 0 %, 0 %
2018/01/12 03:59:30.933, Tesla M60, 7613 MiB, 4796 MiB, 0 %, 0 %
2018/01/12 03:59:31.033, Tesla M60, 7613 MiB, 4796 MiB, 0 %, 0 %
2018/01/12 03:59:31.134, Tesla M60, 7613 MiB, 4796 MiB, 0 %, 0 %
2018/01/12 03:59:31.234, Tesla M60, 7613 MiB, 4796 MiB, 0 %, 0 %
2018/01/12 03:59:31.334, Tesla M60, 7613 MiB, 4796 MiB, 0 %, 0 %
2018/01/12 03:59:31.435, Tesla M60, 7613 MiB, 4796 MiB, 0 %, 0 %
2018/01/12 03:59:31.535, Tesla M60, 7613 MiB, 4796 MiB, 0 %, 0 %
2018/01/12 03:59:31.635, Tesla M60, 7613 MiB, 4796 MiB, 0 %, 0 %
2018/01/12 03:59:31.736, Tesla M60, 7613 MiB, 4796 MiB, 0 %, 0 %
2018/01/12 03:59:31.836, Tesla M60, 7613 MiB, 4796 MiB, 0 %, 0 %
2018/01/12 03:59:31.936, Tesla M60, 7613 MiB, 4796 MiB, 0 %, 0 %
2018/01/12 03:59:32.037, Tesla M60, 7613 MiB, 4796 MiB, 0 %, 0 %
2018/01/12 03:59:32.137, Tesla M60, 7613 MiB, 4796 MiB, 0 %, 0 %
2018/01/12 03:59:32.238, Tesla M60, 7613 MiB, 4796 MiB, 0 %, 0 %
2018/01/12 03:59:32.338, Tesla M60, 7613 MiB, 4796 MiB, 0 %, 0 %
2018/01/12 03:59:32.438, Tesla M60, 7613 MiB, 4796 MiB, 0 %, 0 %
2018/01/12 03:59:32.539, Tesla M60, 7613 MiB, 4796 MiB, 0 %, 0 %
2018/01/12 03:59:32.639, Tesla M60, 7613 MiB, 4796 MiB, 0 %, 0 %
2018/01/12 03:59:32.739, Tesla M60, 7613 MiB, 4796 MiB, 0 %, 0 %
2018/01/12 03:59:32.840, Tesla M60, 7613 MiB, 4796 MiB, 0 %, 0 %
2018/01/12 03:59:32.940, Tesla M60, 7613 MiB, 4796 MiB, 0 %, 0 %
2018/01/12 03:59:33.040, Tesla M60, 7613 MiB, 4796 MiB, 0 %, 0 %
2018/01/12 03:59:33.141, Tesla M60, 7613 MiB, 4796 MiB, 0 %, 0 %
2018/01/12 03:59:33.241, Tesla M60, 7613 MiB, 4796 MiB, 0 %, 0 %
2018/01/12 03:59:33.341, Tesla M60, 7613 MiB, 4796 MiB, 0 %, 0 %
2018/01/12 03:59:33.442, Tesla M60, 7613 MiB, 4796 MiB, 0 %, 0 %
2018/01/12 03:59:33.542, Tesla M60, 7613 MiB, 4796 MiB, 0 %, 0 %
2018/01/12 03:59:33.642, Tesla M60, 7613 MiB, 4796 MiB, 0 %, 0 %
2018/01/12 03:59:33.743, Tesla M60, 7613 MiB, 4796 MiB, 0 %, 0 %
2018/01/12 03:59:33.843, Tesla M60, 7613 MiB, 4796 MiB, 0 %, 0 %
2018/01/12 03:59:33.943, Tesla M60, 7613 MiB, 4796 MiB, 0 %, 0 %
2018/01/12 03:59:34.044, Tesla M60, 7613 MiB, 4796 MiB, 0 %, 0 %
2018/01/12 03:59:34.144, Tesla M60, 7613 MiB, 4796 MiB, 0 %, 0 %
2018/01/12 03:59:34.244, Tesla M60, 7613 MiB, 4796 MiB, 0 %, 0 %
2018/01/12 03:59:34.345, Tesla M60, 7613 MiB, 4796 MiB, 0 %, 0 %
2018/01/12 03:59:34.445, Tesla M60, 7613 MiB, 4796 MiB, 0 %, 0 %
2018/01/12 03:59:34.545, Tesla M60, 7613 MiB, 4796 MiB, 0 %, 0 %
2018/01/12 03:59:34.646, Tesla M60, 7613 MiB, 4796 MiB, 0 %, 0 %
2018/01/12 03:59:34.746, Tesla M60, 7613 MiB, 4796 MiB, 0 %, 0 %
2018/01/12 03:59:34.846, Tesla M60, 7613 MiB, 4796 MiB, 0 %, 0 %
2018/01/12 03:59:34.947, Tesla M60, 7613 MiB, 4796 MiB, 0 %, 0 %
2018/01/12 03:59:35.047, Tesla M60, 7613 MiB, 4796 MiB, 0 %, 0 %
2018/01/12 03:59:35.147, Tesla M60, 7613 MiB, 4796 MiB, 0 %, 0 %
2018/01/12 03:59:35.248, Tesla M60, 7613 MiB, 4796 MiB, 0 %, 0 %
2018/01/12 03:59:35.348, Tesla M60, 7613 MiB, 4796 MiB, 0 %, 0 %
2018/01/12 03:59:35.449, Tesla M60, 7613 MiB, 4796 MiB, 0 %, 0 %
2018/01/12 03:59:35.549, Tesla M60, 7613 MiB, 4794 MiB, 0 %, 0 %
